,n_mu,n_std,eta_mu,eta_std,s0_mu,s0_std,R_mu,R_std,d_mu,d_std
90,0.5084040662246154,0.189938838480284,0.5085086035597428,0.192542045029092,0.5102797499462162,0.17821021918135885,0.5086001528396517,0.19225939004974446,0.5009034849947417,0.18101488701312182
91,0.5088633108982636,0.18796612920635053,0.5089128672594625,0.19056591581983187,0.5109890757970358,0.17624733873507523,0.5081435530385076,0.1903093410808582,0.5013785580847135,0.17906493981032903
92,0.5093398822955156,0.18601536229809504,0.5092361709424466,0.1886112356711337,0.5116350817136885,0.17430895346688535,0.5077165874414894,0.18838129519759286,0.5017541508880915,0.17713922853182504
93,0.5098082980199957,0.18408626249290372,0.5094659132825535,0.18667775428945693,0.5121985214864289,0.17239469540655214,0.5073423244633786,0.1864749946438512,0.502019141737861,0.17523741229719675
94,0.5102444731005509,0.18217856144611494,0.509595574654823,0.1847652247630728,0.5126638930471642,0.17050420692967397,0.5070396197032666,0.18459018752812048,0.5021671277371592,0.17335915538640825
95,0.5106269476131229,0.1802919972701326,0.5096249620932811,0.18287340288569476,0.5130199509226642,0.16863713864606925,0.5068220916808104,0.1827266261586035,0.5021965780899584,0.1715041270612151
96,0.5109381068936394,0.17842631362555952,0.5095601916702027,0.18100204674181478,0.5132601508731897,0.1667931473488978,0.5066975132276407,0.18088406566566845,0.5021108858969782,0.16967200099815355
97,0.5111652668187613,0.17658125870664673,0.5094133375288789,0.1791509167573309,0.5133829627078581,0.1649718944624279,0.5066676161865413,0.17906226313026455,0.5019182685837479,0.16786245462464908
98,0.5113014315903407,0.1747565843723906,0.5092016225631693,0.17731977618056213,0.5133919425736064,0.1631730452431282,0.5067282144802882,0.1772609773990046,0.5016314200308049,0.16607516914839116
99,0.5113455909778271,0.17295204557329472,0.5089461082433612,0.17550839177082211,0.5132954974620881,0.1613962687606864,0.5068695741720814,0.17547996957311202,0.5012668630571313,0.16430983054615672
100,0.5113025711034419,0.17116740012768855,0.5086700161046855,0.17371653442549026,0.5131063762343617,0.15964123848596656,0.5070770644297465,0.17371900384816463,0.5008440595712537,0.16256613093621014
101,0.5111825440081665,0.1694024087757097,0.5083969162139856,0.1719439795124566,0.5128409808800176,0.15790763317233203,0.5073321677992318,0.17197784832559124,0.5003843976809659,0.1608437695540521
102,0.5110002709394862,0.1676568353489201,0.5081489740173115,0.17019050675615185,0.5125185626463259,0.15619513769653717,0.5076138480772009,0.17025627566560478,0.49991014156783425,0.15914245302378485
103,0.5107740886293554,0.16593044694201695,0.5079453548247855,0.16845589969997934,0.5121603125493064,0.15450344366859828,0.5079001593276284,0.1685540635906166,0.49944336789351873,0.1574618951076228
104,0.5105246441791554,0.16422301411080642,0.5078008555855457,0.1667399449947349,0.511788345344003,0.15283224982978896,0.5081699322769242,0.16687099506551706,0.4990048973418862,0.1558018162412385
105,0.5102734252625942,0.1625343111626369,0.5077248462277457,0.1650424318467978,0.5114245983972046,0.15118126233825444,0.5084043807174552,0.16520685786582776,0.4986132497129825,0.15416194308912817
106,0.510041159156065,0.1608641164733167,0.5077205909190758,0.16336315179459696,0.5110896799413823,0.14955019491815982,0.508588474827586,0.16356144357608673,0.4982836613987464,0.15254200826668887
107,0.5098461824481273,0.1592122126192728,0.5077850042407996,0.16170189874033525,0.5108017171087565,0.14793876869298322,0.5087119505376064,0.16193454652577127,0.49802721659977034,0.15094175020786293
108,0.509702950603165,0.1575783861662829,0.5079089260843833,0.16005846909030894,0.5105753012610198,0.14634671157059537,0.5087699051626716,0.1603259631838239,0.49785018601935,0.14936091293221568
109,0.5096209046629371,0.1559624271753865,0.5080780110564029,0.15843266193518327,0.5104206653306572,0.14477375728164796,0.5087630114320142,0.15873549211355184,0.49775369528757707,0.14779924546015175
110,0.5096038462239112,0.1543641286463046,0.5082742202028744,0.1568242792422611,0.5103431862169889,0.14321964435555604,0.5086973674218739,0.15716293427410033,0.497733790068781,0.1462565009813575
111,0.5096498257965655,0.15278328610640615,0.5084777188538223,0.15523312599693395,0.5103432085376557,0.1416841153145334,0.5085839208413337,0.15560809344867652,0.49778185469109054,0.14473243626313256
