,n_mu,n_std,eta_mu,eta_std,s0_mu,s0_std,R_mu,R_std,d_mu,d_std,C1_mu,C1_std,C2_mu,C2_std,C3_mu,C3_std,g1_mu,g1_std,g2_mu,g2_std,g3_mu,g3_std
0,0.3776986076217498,0.4950249168747168,0.7110474836967501,0.4950249168747374,0.08318735132368904,0.495024916875036,0.7424082125833609,0.4950249168747496,0.9882625097254184,0.4950249168876968,0.5263683938766373,0.4950249168747081,0.18590743003889876,0.49502491687479655,0.7238856859359454,0.4950249168747419,0.8001336838354113,0.49502491687478434,0.5664408587778967,0.49502491687471045,0.5613688273891853,0.49502491687471006
1,0.38767052517488554,0.4900979332064945,0.7010518106050543,0.49009795827387304,0.09318483570162008,0.4900927432368802,0.7324114619375415,0.4900976842121902,0.9782614570861168,0.4903174934791765,0.516501481345547,0.4900991283114204,0.1959029492038664,0.49009560672453156,0.7138906863169261,0.4900976284482475,0.7901362583827181,0.49009674627912486,0.5564808831900045,0.4900987914396184,0.5514032238008533,0.4900989124604421
2,0.3975958478573474,0.485218069460084,0.6910657344356088,0.48521758272892584,0.10317881456375283,0.48519944568070544,0.7224222706850768,0.48521649777504183,0.9682598063332781,0.4857727180414541,0.5069878327558517,0.4852221561162004,0.20589160445743576,0.48520989067920195,0.7039064765163718,0.4852163851096967,0.7801433460285752,0.485213589865132,0.5465993219543405,0.48522096202814147,0.541510839386394,0.4852213308618203
3,0.40745420158879836,0.4803845281102466,0.6810959941586889,0.4803822663755534,0.11316852387230256,0.48034179697105495,0.7124463144759687,0.48037952144147633,0.9582585520577058,0.48130121209689536,0.49822005692809923,0.4803936415808022,0.21587119795831577,0.48036595447652947,0.6939401923903262,0.48037949934878343,0.7701575544459058,0.48037355838897733,0.5368494597464285,0.4803908767188997,0.5317455050034107,0.4803916255427831
4,0.41722347323702935,0.4755966415693005,0.671150954240108,0.4755904965310645,0.12315338332944843,0.47551722132263347,0.7024906587597481,0.47558491419281435,0.9482590911917951,0.4768550242688212,0.4907937830824414,0.4756133209110462,0.22583951413639153,0.47556220017969597,0.6840001472263744,0.47558539211531464,0.7601821297280121,0.4755747985054555,0.5273029702752837,0.47560809192664405,0.5221818302999823,0.4756093448571278
5,0.42687867851519395,0.47085381262848974,0.66124038362429,0.47084082465022586,0.1331327984063541,0.4707235319429282,0.6925634892443994,0.4708309219194408,0.9382630280196241,0.47240682931271855,0.4853684351325765,0.47088097980967314,0.23579418380426556,0.47079716233903185,0.6740958040912955,0.4708326134609668,0.7502207256009301,0.47081558975451343,0.5180514935417112,0.47087227641704354,0.5129192980045374,0.47087412759610203
6,0.43639061182299976,0.46615548023781134,0.6513751723975633,0.4661319143432867,0.14310599927276837,0.46595872507233893,0.6826738957594493,0.46611594068593293,0.9282720287583053,0.46794127491484877,0.48232968221255457,0.4661963827372191,0.24573258948055846,0.4660694662212311,0.6642378329830871,0.4661198521738128,0.740277315646895,0.4660943750326419,0.5092087321953769,0.4661832011324043,0.5040852601624399,0.46618569308890345
7,0.4457247269698509,0.46150111254398546,0.6415671784481966,0.46146256609436453,0.15307195407978794,0.461220885934435,0.6728318023501321,0.4614385422467284,0.918287757840644,0.46345050788834613,0.48160302543861744,0.46155920019813923,0.25565181901997514,0.46137781436719183,0.6544381568918074,0.4614459461607845,0.730356291446247,0.46140973037204996,0.5009124480883405,0.4615407225097963,0.4958352190950003,0.4615438304527308
8,0.4548401121691224,0.4568902138946592,0.6318291562571783,0.45683173025654134,0.16302930313972344,0.4565081550936219,0.6630478943767442,0.45679749155849975,0.9083118289160814,0.4589311334011549,0.4828118272812163,0.4569689774378221,0.2655485380724479,0.4567209596850498,0.6447098563230566,0.4568099031616767,0.7204626562826986,0.4567603191133916,0.49332347776597246,0.45694476362079206,0.4883469387912384,0.45694838787575115
9,0.4636883898299196,0.452322338730784,0.6221746642322212,0.4522385203727163,0.17297628552609792,0.45181872138238216,0.6533334785277586,0.4521917654888641,0.8983457431072359,0.454382380918346,0.4855058066535296,0.45242515459207244,0.2754188217688635,0.4520976851830543,0.6350670207903198,0.4522109182886399,0.7106021364837762,0.4521448864759508,0.4866168626310107,0.4523952955112343,0.4818044343579443,0.4523992592513037
