,n_mu,n_std,eta_mu,eta_std,s0_mu,s0_std,R_mu,R_std,d_mu,d_std,C1_mu,C1_std,C2_mu,C2_std,C3_mu,C3_std,g1_mu,g1_std,g2_mu,g2_std,g3_mu,g3_std
0,0.5259897292601562,0.4950249168747081,0.18185431674774902,0.49502491687480044,0.4763960624575692,0.495024916874708,0.5057642086475493,0.49502491687470745,0.7391168438073821,0.49502491687474814,0.3139997587786843,0.4950249168747298,0.16766598208416833,0.4950249168748159,0.3953441894737453,0.49502491687471434,0.5979107640075216,0.4950249168747135,0.9546689027258388,0.49502491687547545,0.5830913963882027,0.4950249168747119
1,0.5162827423740101,0.49009902364843744,0.1918534491829958,0.49009715125277475,0.48626664077294335,0.49009916844398616,0.5064301759357824,0.49009938822200577,0.7291262859379721,0.490096496612494,0.32399539625904705,0.4900982951973182,0.17766615907056793,0.49009752200851536,0.40533317042411676,0.49009878156911435,0.5879294782300781,0.4900986412031808,0.9446686459440004,0.4900926838430106,0.5731363790383778,0.4900984377384389
2,0.5073554180699653,0.48522194499541055,0.2018508963080646,0.48521499684375946,0.49585567685656606,0.4852223472470477,0.5053338127005653,0.48522307040028956,0.719152870179858,0.4852127023763051,0.3339839590711505,0.48521920669316476,0.18766674927144883,0.4852165065664259,0.41530214568181745,0.48522088107069766,0.5779840296641804,0.4852203899346685,0.9346681517124881,0.48519874677363134,0.5632681720184796,0.4852197863036616
3,0.500036279233964,0.48039353801464496,0.21184562480879407,0.4803769007259249,0.5049269712341297,0.48039418079410645,0.5068140132751492,0.48039571009923626,0.7092050574811073,0.4803718169120263,0.3439616615563323,0.48038675003403875,0.1976675046458395,0.48038044159491466,0.4252398858070046,0.48039058686202185,0.5680954753134935,0.48038952577349353,0.9246675462425487,0.4803390049614264,0.5535395712984601,0.4803884252203565
4,0.49522663793855587,0.475613822710915,0.22183612437915173,0.4755813186868391,0.5131326766698666,0.4756145141047107,0.5104948770536062,0.4756171172165287,0.699291739121875,0.4755724668606971,0.35392350052867316,0.4756000415702435,0.20766766016235128,0.47558777447017375,0.4351323193734062,0.47560734225217854,0.5582895563282293,0.47560555223283224,0.9146670905434297,0.4755098458748364,0.5440165397662697,0.4756040405484246
5,0.49325798557546086,0.4708828536108926,0.23182026208209602,0.4708266602178078,0.5200321010709181,0.4708832848045483,0.5145739753554832,0.47088713774693913,0.6894220954459908,0.4708135981043637,0.3638631279960942,0.4708582098354948,0.21766594833720734,0.47083685692498356,0.4449620795349412,0.470870654801465,0.5485976935458379,0.4708681065320326,0.9046671928679254,0.4707081290476357,0.5347802714204137,0.47086651994413875
6,0.4937711387098608,0.4662006077655167,0.2417952505300497,0.4661113061457144,0.5252120487991697,0.4662004850885008,0.516904568956812,0.4662056605533437,0.6796056528573896,0.46609442358355674,0.37377285476183947,0.46616041011237935,0.22766064683837436,0.46612599917544345,0.45470801830149515,0.46618009402718447,0.5390581445742683,0.46617695566003037,0.8946684322117799,0.4659311360920606,0.5259287826315231,0.4661759273439494
7,0.49616341830804017,0.46156695462505615,0.2517576880433057,0.46143366156721966,0.5284643257598574,0.4615661119900867,0.5168945967892334,0.4615725949397574,0.6698524212995798,0.4614143704387499,0.3836436557199019,0.46150584276626055,0.23764961312202867,0.4614535182585439,0.464344650161415,0.4615352950422225,0.5297172208991415,0.46153199533498085,0.8846715908821409,0.46117650789535686,0.5175772780888126,0.46153247677315967
8,0.4998836830141693,0.4569816864580095,0.26170364881551816,0.4567922201298473,0.5298612451720058,0.45698012259971516,0.5156896961572439,0.4569878428496226,0.6601731024590103,0.4567730307959683,0.39346518719081,0.45689377030693906,0.24763031987901812,0.4568177808319147,0.4738416882946952,0.45693596513630064,0.5206304424327931,0.45693324808493885,0.8746776884555644,0.4564421862918946,0.5098561543581988,0.45693650428852794
9,0.5044814604967941,0.45244456370396513,0.27162876548522763,0.45218561019363424,0.5296762104244123,0.4524424122941699,0.5148053612414507,0.4524513011174112,0.6505792988834914,0.4521701235457177,0.4032258148350672,0.45232352941575377,0.2575998975232009,0.45221723923108964,0.4831637327595062,0.45238188811355795,0.5118634257899796,0.4523808595291081,0.8646880076295648,0.45172637628250456,0.502905125489164,0.4523884377752832
