,n_mu,n_std,eta_mu,eta_std,s0_mu,s0_std,R_mu,R_std,d_mu,d_std,C1_mu,C1_std,C2_mu,C2_std,C3_mu,C3_std,g1_mu,g1_std,g2_mu,g2_std,g3_mu,g3_std
0,0.2573069158685588,0.49950024991670383,0.711606450616298,0.4995002499167027,0.11951283770094483,0.4995002499167172,0.9223239834437472,0.4995002499167312,0.51290967047252,0.4995002499167,0.7441114741142504,0.4995002499167039,0.02475744684493517,0.49950024991681863,0.2425536249612326,0.4995002499167045,0.687746370120729,0.49950024991670205,0.37625413059224805,0.4995002499167008,0.4080093867557513,0.49950024991670045
1,0.2583068338273901,0.499000966925321,0.7106064933901827,0.49900098455776287,0.12051280511920416,0.49900092161282567,0.9213239784635713,0.4990009480996737,0.5119114038154596,0.49900099841796836,0.7431115063174346,0.49900098138165894,0.025757432905152637,0.4990006779178784,0.24355355334502962,0.4990009650233206,0.6867464700307925,0.4990009791953076,0.3772539705868483,0.49900098759853045,0.40900910713662303,0.4990009891763357
2,0.2593066147643797,0.49850212960668816,0.7096066100724928,0.49850219337304613,0.12151271747788484,0.49850196355525567,0.9203239653408881,0.49850206066124664,0.5109162150086689,0.4985022445854175,0.7421115927851641,0.4985021821451887,0.026757395525594644,0.498501081976994,0.2445533608031399,0.49850212219713236,0.6857467373623122,0.49850217431144883,0.3782535426132028,0.4985022050721423,0.41000835802436025,0.4985022108976183
3,0.2603062037775984,0.4980037171422367,0.7086068334439493,0.49800386574570193,0.12251255217960277,0.4980033254183728,0.9193239411220917,0.4980035541664367,0.5099255872340892,0.4980039876542963,0.7411117558358419,0.49800384018792965,0.02775732490939108,0.49800126857960686,0.24555299743441852,0.4980036987254536,0.6847472397295425,0.49800382213917355,0.3792527385789425,0.49800389467781614,0.41100694796456666,0.49800390852287585
4,0.26130554593486466,0.49750570928035326,0.7076071980087567,0.497505990984491,0.12351228646869584,0.4975049580584677,0.918323903228444,0.497505395304058,0.508941152905555,0.497506227010535,0.7401120173019816,0.497505943949898,0.028757210610545546,0.4975010504377597,0.24655241287391438,0.4975056723620377,0.683748044602081,0.49750590999357225,0.3802514507684749,0.4975060490976877,0.4120046842425012,0.4975060758237494
5,0.2623045861673755,0.49700808630454574,0.7066077394000645,0.4970085584568877,0.12451189744647494,0.4970068135535202,0.9173238493715161,0.4970075511533259,0.5079646938581986,0.4970089621896091,0.7391123978244243,0.49700848254053226,0.029757041424711837,0.4970002459523993,0.24755155610731938,0.4970080212763937,0.6827492193628807,0.49700842562388353,0.38124957120556774,0.49700866131704347,0.4130013731501207,0.4970087069056568
6,0.2633032691911317,0.49651082900931837,0.7056084937631765,0.4965115577214196,0.1255113621398139,0.49650884530382133,0.9163237773387132,0.4965099897468586,0.506998133664751,0.49651219287514514,0.7381129165082394,0.4965114458328577,0.03075680547260779,0.4964986799254277,0.24855037530587254,0.49651072401084045,0.6817508312003753,0.49651135722884343,0.3822469911668565,0.49651172459508436,0.4139968195684011,0.49651179619227165
7,0.2643015395114822,0.49601391869900874,0.7046094972847702,0.4960149786237369,0.1265106575816466,0.4960110081402562,0.9153236848616249,0.49601268042243357,0.5060435278556649,0.496015918894863,0.7371135908413465,0.4960148244752771,0.03175649030700937,0.4959961843290639,0.2495488177393732,0.49601375946338855,0.6807529469154607,0.4960146934817702,0.38324360109509176,0.4960152324585369,0.41499082646596863,0.4960153384079889
8,0.2652993415216563,0.4955173372120959,0.7036107858243323,0.49551881136743725,0.1275097608634265,0.49551325839217025,0.9143235695792548,0.49551559394149153,0.5051030543143687,0.49552014021362073,0.7361144367554856,0.49551860985972684,0.03275608303903101,0.4954925990955012,0.2505468297872108,0.4955171069017754,0.6797556327086987,0.4955184235557454,0.3842392907930133,0.49551917871006157,0.41598319461823874,0.4955193285668123
9,0.26629661963254,0.49502106695275777,0.7026123946213957,0.4950230465664704,0.12850864913875382,0.49501555389192653,0.9133234290398128,0.4950187025114366,0.5041790016723836,0.49502485692466774,0.7351154687547573,0.4950227940699777,0.033755570480653,0.49498777290260865,0.2515443570347828,0.495020746003526,0.6787589539982812,0.49502253714178285,0.38523394974317293,0.4950235574422231,0.4169737225846997,0.495023761968192
10,0.26729331839736326,0.494525090919265,0.7016143580951668,0.49452767527676145,0.12950729959569973,0.49451785393994613,0.9123232607105164,0.4945219797837865,0.5032737532679045,0.4945300692396466,0.73411670006574,0.49452736982444917,0.03475493928108835,0.4944815638181201,0.252541344407859,0.4945246569059664,0.6777629752951778,0.4945270244567184,0.3862274674569937,0.49452836305157005,0.4179622068667694,0.49452863419697135
11,0.26828938261472024,0.49402939272460206,0.7006167097137554,0.4940326890124336,0.13050568941579196,0.49402011925298095,0.911323061986104,0.494025400848801,0.5023897649905347,0.4940357774773506,0.7331181427830123,0.4940323304214641,0.035754176043109306,0.4939738397324305,0.253537736318654,0.4940288202574671,0.6767677601339734,0.4940318762417243,0.3872197338157923,0.4940335902507579,0.41894844216443083,0.49403394112473825
12,0.2692847574066845,0.49353395660867116,0.6996194819066638,0.4935380797523632,0.13150379573662505,0.4935223119159442,0.9103228301983421,0.4935289422206537,0.5015295363898511,0.4935419820510958,0.7321198080062283,0.4935376696880961,0.03675326742099574,0.49346447861019366,0.25453347682631605,0.49353321727056215,0.6757733710455872,0.49353708375404637,0.38821063940627926,0.49353923407875605,0.41993222170006844,0.4935396789115646
13,0.27027938828516873,0.49303876744605735,0.6986227060243206,0.4930438399367021,0.1325015956417195,0.4930243953644299,0.9093225626334037,0.4930325817977738,0.5006955753240937,0.4930486834547047,0.7311217059794184,0.4930433819295845,0.037752200209573324,0.49295336863270073,0.25552850982291253,0.493037829780051,0.6747798695579471,0.4930426387544355,0.3892000758590026,0.49304528990953705,0.4209133376282097,0.49304584400857054
14,0.2712732212189177,0.49254381075310055,0.6976264123504046,0.492549962452785,0.13349906619165683,0.49252633441260435,0.9083222565616226,0.492536298789426,0.49989035686017735,0.49255588224734076,0.7301238462431926,0.49254946187637494,0.038750961432938706,0.4924404082896331,0.25652277924979583,0.49254264030709066,0.6737873162121629,0.4925485334924094,0.39018793618125475,0.49255175345893776,0.42189158155955664,0.49255243316196945
15,0.27226620271693336,0.49204907269865833,0.696630630165288,0.49205644061141307,0.13449618449848685,0.4920280953266614,0.9073219092786027,0.49204007361260105,0.49911627726726604,0.4920635790376102,0.7291262378081662,0.492055904626627,0.039749538439469774,0.4919255064607303,0.257516229344715,0.4920476321289254,0.6727957705815847,0.49205476069139137,0.3911741150631525,0.4920586207889259,0.42286674519401346,0.4920594434183483
16,0.2732582799427459,0.4915545401221786,0.6956353878558815,0.49156326811503925,0.13549292784000322,0.49152964593795745,0.9063215181534704,0.4915438877703977,0.49837560417252735,0.491571774467428,0.7281288893554478,0.49156270558281684,0.040747919007991205,0.49140858251370995,0.25850880491835015,0.4915527893534446,0.6718052912832935,0.4915613135353168,0.3921585091412071,0.4915658883088772,0.42383862102693226,0.4915668721302006
17,0.2742494008646401,0.4910602005599962,0.6946407130657527,0.4910704390194968,0.13648927380742346,0.4910309557867961,0.9053210806816612,0.49104772371915806,0.49767042451006127,0.4910804691961518,0.7271318094594494,0.49106986038393574,0.04174609146454173,0.4908895664124367,0.25950045165266117,0.49105809699582487,0.6708159359776111,0.4910681856572815,0.3931410172187693,0.49107355277414594,0.4248070030941672,0.4910747169608599
18,0.2752395144335193,0.4905660422771981,0.6936466328701225,0.49057794769246166,0.13748520047137,0.49053199627850225,0.9043205945417014,0.4905515647267534,0.49700259246571504,0.49058966388547215,0.7261350068169405,0.4905773648377163,0.042744044802666775,0.49036839879564326,0.2604911164046964,0.49056354105192035,0.6698277613574524,0.4905753711298137,0.3941215404518668,0.49058161128252775,0.4257716877285146,0.49058297588826827
19,0.2762285707704801,0.49007205430003675,0.6926531739501505,0.49008578877347925,0.13848068654250278,0.4900327408247634,0.9033200576548557,0.4900553947255447,0.49637367985958264,0.49009935918551534,0.7251384904644804,0.49008521485762974,0.043741768797851806,0.4898450309799141,0.2614807474960056,0.49006910856232666,0.6688408231321564,0.49008286445593335,0.3950999825080095,0.4900900612690522,0.4267324742944992,0.4900916472069799
20,0.2772165213450181,0.4895782264438314,0.691660362741754,0.48959395713994774,0.1394757115054218,0.48953316494706334,0.9023194682454322,0.48955919816564447,0.4957849313958702,0.48960955572254333,0.7241422699692259,0.48959340640850857,0.0447392541074194,0.4893194248508711,0.2624692949698891,0.4895747876621234,0.667855176010112,0.4895906605602565,0.3960762497002575,0.48959890049925364,0.42768916586508005,0.4896007295278282
21,0.2782033191282469,0.4890845493324423,0.6906682255430017,0.4891024478816396,0.14047025571573116,0.48903324633251477,0.9013188248999597,0.48906295987284937,0.49523722708953677,0.48912025408854654,0.7231463555804553,0.4891019354639171,0.04573649234844604,0.4887915526179951,0.26345671080273525,0.4890805676129154,0.6668708736831555,0.48909875477966686,0.3970502510949253,0.48910812706090245,0.42864156981450674,0.4891102217750274
22,0.2791889187140953,0.4885910144077763,0.6896767885773567,0.4886112562838625,0.14146430046237443,0.48853296484617426,0.9003181266247364,0.4885666649125158,0.4947310539230766,0.4886314548329213,0.7221507583327498,0.4886107979773155,0.04673347614841195,0.48826139642283833,0.2644429490609037,0.4885864388156155,0.6658879688143292,0.4886071428533472,0.3980218985902242,0.4886177393541719,0.4295894983198089,0.48862012318092224
23,0.28017327641086653,0.4880976139302614,0.6886860780233245,0.48812037781704165,0.1424578280047824,0.4880323025117906,0.8993173729017452,0.4880702984593775,0.49426648828409375,0.48814315845631234,0.7211554900988953,0.48811998986708166,0.04773019916715229,0.4877289478109346,0.2654279660014177,0.48809239280454786,0.6649065130291115,0.4881158209122181,0.398991106963964,0.48812773608030247,0.4305327687787689,0.4881304332788659
24,0.2811563503075256,0.48760434097177524,0.6876961200269103,0.4876298081296198,0.14345082159542327,0.4875312434735427,0.8983165637422473,0.4875738456745851,0.4938431899990136,0.48765536540656823,0.7201605635991658,0.48762950701317426,0.04872665609317199,0.4871942070985447,0.2664117201217414,0.4875984222254692,0.6639265569088262,0.48762478546803806,0.399957793890002,0.4876381162289234,0.43147120415939205,0.48764115189472057
25,0.28213810031946585,0.48711118940262965,0.686706940714277,0.48713954304117235,0.1444432654976508,0.4870297739501236,0.8973156997366901,0.48707729159250523,0.493460407991919,0.4871680760766402,0.7191659923803956,0.4871393452615419,0.049722842620946686,0.48665718267896874,0.26739417216925787,0.48710452080149275,0.6629481499839298,0.487134033402536,0.40092187992467065,0.4871488790642688,0.4324046332960415,0.4871522791373269
26,0.2831184882249566,0.48661815387570917,0.6857185662224973,0.486649578532693,0.1454351450089534,0.48652788219245136,0.8963147820993979,0.4865806210200443,0.49311699689941235,0.4866812908041688,0.7181717907812926,0.48664950043175675,0.05071875541758061,0.48611789031637853,0.26837528512367265,0.48661068329139856,0.6619713407244416,0.48664356195696357,0.4018832884654642,0.4866600241105543,0.4333328911440976,0.4866638153881178
27,0.284097477707299,0.4861252298115886,0.684731022761744,0.4861599107319282,0.14642644649688136,0.48602555845301043,0.8953138127061543,0.4860838184519922,0.49281144337725613,0.4861950098724602,0.7171779738987979,0.48615996832396746,0.051714392086613915,0.48557635246701025,0.26935502416481927,0.48611690544432185,0.660996176525111,0.48615336872235926,0.402841945684782,0.4861715511367718,0.43425581899951066,0.4861757612899211
28,0.28507503440883564,0.4856324133861226,0.6837443367078891,0.48567053589417575,0.14741715744627168,0.4855227949654633,0.8943127941220159,0.4855868680074984,0.4925419003669617,0.4857092335125403,0.7161845575647193,0.48567074472287536,0.052709751134160036,0.4850325976510397,0.2703333566346415,0.48562318395353476,0.6600227036840839,0.4856634516306257,0.4037977804418238,0.48568346014113156,0.4351732646836524,0.48568811773491816
