,n_mu,n_std,eta_mu,eta_std,s0_mu,s0_std,R_mu,R_std,d_mu,d_std,C1_mu,C1_std,C2_mu,C2_std,C3_mu,C3_std,g1_mu,g1_std,g2_mu,g2_std,g3_mu,g3_std
0,0.5158300239275554,0.4995002499167,0.34006104284594063,0.49950024991670144,0.7626786545052756,0.4995002499167048,0.29286863901910637,0.4995002499167026,0.10958259787786541,0.49950024991671954,0.24446832475688623,0.49950024991670444,0.5396726725652263,0.49950024991670006,0.3006993614053387,0.49950024991670233,0.45396542717808086,0.4995002499167001,0.4908273668238319,0.4995002499167,0.1467258635042159,0.49950024991671244
1,0.5148314199406495,0.49900099817592786,0.34106089098071307,0.499000979747673,0.7616786787096708,0.4990009804557419,0.29386853733794155,0.4990009736150286,0.11058256881911231,0.4990009165098077,0.24546825743145112,0.49900096714057435,0.5386732204714222,0.4990009960251911,0.3016992637209518,0.4990009765783423,0.4549648038592004,0.49900099432782347,0.49182278107310645,0.4990009983455541,0.14772582358456063,0.49900093568695114
2,0.5138352507589682,0.49850224371285157,0.3420604836564193,0.49850217630067184,0.7606787437892378,0.4985021787386953,0.2948682657422986,0.4985021540281613,0.11158249178077083,0.4985019465829006,0.24646807936887152,0.4985021309303141,0.5376747026131988,0.49850223584432696,0.30269900323248544,0.4985021649099076,0.4559631165409098,0.49850222969267133,0.49280957600369013,0.4985022444426847,0.14872571683381464,0.4985020154840035
3,0.512842618895262,0.4980039856318235,0.34305971605793,0.4980038267221165,0.7596788670619716,0.49800383196510156,0.2958677571525048,0.49800377481048047,0.11258234839797981,0.49800328914742553,0.24746774739947194,0.49800372116616765,0.5366775238267164,0.4980039670520855,0.30369851508318224,0.4980038003282394,0.4569599080138394,0.49800395271830944,0.49378279973897576,0.4980039876048818,0.14972551578870588,0.4980034480421849
4,0.511854723748844,0.4975062231813229,0.34405848382509424,0.4975059186698155,0.758679066746949,0.49750592732803955,0.29686694587047857,0.497505820371096,0.11358212105464865,0.4975048956895945,0.24846721869566996,0.49750571838324587,0.5356821062429137,0.4975061874958199,0.30469773512770676,0.49750586881700315,0.45795470392957216,0.4975061603602317,0.4947364351770724,0.4975062274702829,0.15072519311090943,0.4975051933142612
5,0.5108728784072455,0.49700895574547715,0.34505668372990694,0.4970084403734962,0.7576793621056539,0.4970084519728549,0.29786576795306263,0.49700827593073893,0.11458179303062084,0.49700672035909543,0.2494664510606532,0.49700810386263483,0.5346888889042364,0.4970088951946876,0.3056966001687818,0.4970083569601983,0.45894701315355374,0.49700884982687754,0.4956632697355103,0.4970089639131271,0.15172472191251216,0.49700721277950516
6,0.5098985206379291,0.4965121828413706,0.3460542142429652,0.4965113806805856,0.7566797736146517,0.4965113929458274,0.29886416155680817,0.4965111275691321,0.11558134863326629,0.4965087201239672,0.2504654031214682,0.4965108596861146,0.5336983281124003,0.4965120883362942,0.3066950484777816,0.4965112520206529,0.4599363287146335,0.49651201858418864,0.49655483470359707,0.4965121970335141,0.15272407596158727,0.4965094696282365
7,0.5089332203759394,0.4960159041176982,0.3470509759973157,0.4960147290871916,0.7556803230916476,0.49601473716046973,0.2998620671020911,0.49601436223546164,0.11658077326937918,0.49601085483257606,0.251464034551162,0.49601396879543075,0.5327108979824314,0.4960157652714899,0.3076930202185993,0.4960145419966101,0.46092212898462287,0.4960156643582917,0.49740146530235907,0.49601592714103826,0.15372322978041755,0.4960119288391682
8,0.5079786838395867,0.4955201193531469,0.34804687210348084,0.49551847575085095,0.754681033719727,0.49551847140068117,0.3008594272693208,0.49551796772636286,0.11758005344977478,0.49551308717676573,0.2524623063566484,0.49551741506808156,0.5317270911913333,0.49551992450839566,0.30869045772405773,0.4955182156496398,0.4619038788517915,0.49551978513613826,0.49819253816354875,0.4955201547316148,0.15472215869318287,0.4955145572045977
9,0.5070367526173954,0.49502482845446943,0.3490418082423716,0.49502261147956317,0.7536819299608171,0.4950225823625901,0.3018561869104067,0.49502193264826666,0.11857917674528845,0.4950153825863054,0.2534601811564606,0.49502118338563705,0.5307474198944425,0.49502456470630096,0.30968730565484254,0.495022262510907,0.4628810307041248,0.495024379163987,0.4989169336038597,0.4950248804576405,0.15572083884740617,0.4950173233276181
10,0.5061093984071632,0.49453003145324165,0.35003569262409717,0.4945271277071528,0.7526830374143362,0.4945270567134914,0.30285229297297483,0.4945262463823259,0.11957813173281129,0.4945177091097891,0.25445762337951117,0.4945252596737555,0.5297724163791493,0.4945296846711835,0.3106835110795303,0.49452667287344465,0.4638530253998575,0.49452944494502415,0.4995637359493865,0.49453010509240075,0.15671924722400196,0.4945201976057733
