,n_mu,n_std,eta_mu,eta_std,s0_mu,s0_std,R_mu,R_std,d_mu,d_std,C1_mu,C1_std,C2_mu,C2_std,C3_mu,C3_std,g1_mu,g1_std,g2_mu,g2_std,g3_mu,g3_std
0,0.5291604758150202,0.11884746421006265,0.522465913302976,0.15177419155770086,0.5490202315429125,0.10966717675979344,0.4907956387230787,0.09720126123160702,0.495022049450945,0.09197118506838269,0.5337370252524434,0.13472303003572622,0.5371257032406291,0.1387950702647569,0.5515799814298037,0.1705281091845038,0.48579569801593747,0.24915077174983463,0.46802502244607325,0.2516036408723342,0.4843576705581027,0.35305912140071355
1,0.5291547541431411,0.1187850846714348,0.5224759207106654,0.15186173015202697,0.5488895191049545,0.1209689374381439,0.49084471882155867,0.0972137365188063,0.49497100617711054,0.09197256215196102,0.5339968190529742,0.13475310283839173,0.5376237301796777,0.1443158892637795,0.5515856313210382,0.17052200446467639,0.4860972429119926,0.24928296384907025,0.46689927679370136,0.2522816591679474,0.48339862814586265,0.35328043827933353
2,0.5291379049849627,0.13125985512909255,0.5225035551509425,0.1516039437617348,0.549222232217329,0.10838089185599446,0.4909760934746793,0.10888736715929029,0.4951040659828881,0.09406678582437135,0.5339269725025623,0.13472274279997948,0.5374363360020951,0.139276839546199,0.5515777341645826,0.1705240636797639,0.48593327032000866,0.24895527442497442,0.47037924147854443,0.25105965106543315,0.48773446746384863,0.33626194030029466
3,0.5291489734634053,0.118462242578755,0.5225067513884089,0.15141876479852792,0.5491627706904338,0.1084207123295446,0.49099468257851464,0.11122352661938832,0.49498299990258127,0.0919720667772667,0.5339507944470828,0.13473560313003716,0.5376820313822718,0.14657237060491435,0.5515738707998076,0.17052593136488295,0.4864512227067158,0.24692624826164278,0.4696460636662987,0.2529537779746166,0.4851917003340645,0.3522652810053469
4,0.5291332046694095,0.13774821581183616,0.5224740239077914,0.15185090647483024,0.5492329383110027,0.10837781923030272,0.49076439549008444,0.09721558075443187,0.4950074478561742,0.09197109404381962,0.5339097612221985,0.13471870039836992,0.537203223561517,0.13876685345769652,0.5515666480005015,0.17030545986843942,0.4856538616616522,0.24926489264095916,0.4685836719160657,0.25193835151326527,0.4850513551204912,0.35254783914985455
5,0.529161995784182,0.11883560344373142,0.5225324154005707,0.14923904961037082,0.5490095438475656,0.1103843248078612,0.4907336070890091,0.09721008946419737,0.4950144995268332,0.09197115288267821,0.5340952790934819,0.13497492207535836,0.5372049181685047,0.13874374368514436,0.5515767508907461,0.17052397970641098,0.4857711249139942,0.24917518355176146,0.46808081911633775,0.2516012259606858,0.48138911316236455,0.3518156539664191
6,0.5291567931778585,0.11894881704300256,0.5224641156130118,0.1517702270783823,0.5489518412271152,0.11554588530777792,0.4909854460934197,0.11025578113724753,0.49507701571136103,0.09216448722524272,0.5337878849484946,0.13472063962376038,0.5371890992876195,0.13876780339140718,0.5515775941440388,0.17052421753273816,0.4864907510633519,0.24597557842970763,0.46697242223563995,0.2522709593085967,0.4806824861263935,0.35166823070583103
7,0.5291596100833527,0.11886379418756574,0.5224913909565596,0.15212574882260102,0.5492360724631503,0.10837770285395455,0.49077388632749785,0.0972174773086486,0.49498817639343656,0.0919718112664832,0.5339284334217073,0.1347198289085948,0.5375416836953313,0.1411366970650585,0.5515743588013283,0.17052395424388514,0.48611593252706703,0.24929751602107317,0.46981903029809047,0.25283518858163556,0.48644560672940246,0.3502839646659122
8,0.5291613895824993,0.11883839066030001,0.5225147949671837,0.1510239850083235,0.5490597976629511,0.10805665097411962,0.4907246241019212,0.09720900231862281,0.4950801270735887,0.09227046711188278,0.5337389643109041,0.13472300080787347,0.5373625746126394,0.13900170675124665,0.5515506331244302,0.17854917371377224,0.48622656933989955,0.24961891356205193,0.4668559589439499,0.2522868091542488,0.4872486402476541,0.3438912110931368
9,0.5291593779759846,0.1188651140001129,0.5225366802609478,0.14888335728506136,0.5490399841409338,0.10875438303620455,0.4907424458490074,0.09721174615877923,0.4949977916056655,0.09197127250178899,0.5339069164875225,0.13471981580550635,0.5371199051638464,0.13879938875597683,0.5515640667792524,0.17464350278299498,0.4856356987639996,0.2492706488389877,0.47108824033747443,0.24760191755756164,0.48119722754033134,0.3517566688242051
