,n_mu,n_std,eta_mu,eta_std,s0_mu,s0_std,R_mu,R_std,d_mu,d_std
0,0.5056698549381392,0.07306139162593839,0.5046363233264185,0.07276042574937747,0.5054884118430278,0.07552070644798628,0.5173144576598698,0.12574776131760348,0.5304987216012977,0.13620053534003118
